Points	Interferogram
14110	5.54E-04
14111	4.03E-04
14112	3.41E-04
14113	3.19E-04
14114	2.45E-04
14115	6.23E-05
14116	-1.97E-04
14117	-4.36E-04
14118	-5.61E-04
14119	-5.26E-04
14120	-3.22E-04
14121	2.91E-05
14122	4.64E-04
14123	8.54E-04
14124	0.00104
14125	9.14E-04
14126	5.35E-04
14127	7.69E-05
14128	-2.50E-04
14129	-3.17E-04
14130	-1.50E-04
14131	1.01E-04
14132	2.79E-04
14133	3.30E-04
14134	3.04E-04
14135	2.83E-04
14136	3.08E-04
14137	3.52E-04
14138	3.56E-04
14139	2.80E-04
14140	1.11E-04
14141	-1.54E-04
14142	-4.93E-04
14143	-8.19E-04
14144	-9.88E-04
14145	-8.59E-04
14146	-3.87E-04
14147	3.22E-04
14148	0.00103
14149	0.00148
14150	0.00154
14151	0.00127
14152	8.61E-04
14153	4.66E-04
14154	1.61E-04
14155	-7.11E-05
14156	-2.76E-04
14157	-4.77E-04
14158	-6.62E-04
14159	-7.88E-04
14160	-8.08E-04
14161	-6.82E-04
14162	-3.88E-04
14163	5.90E-05
14164	5.76E-04
14165	9.98E-04
14166	0.00115
14167	9.66E-04
14168	5.27E-04
14169	5.49E-05
14170	-2.23E-04
14171	-2.06E-04
14172	2.42E-05
14173	2.92E-04
14174	4.60E-04
14175	4.93E-04
14176	4.30E-04
14177	3.34E-04
14178	2.55E-04
14179	2.21E-04
14180	2.22E-04
14181	2.28E-04
14182	1.85E-04
14183	3.80E-05
14184	-2.27E-04
14185	-5.28E-04
14186	-7.00E-04
14187	-5.79E-04
14188	-1.28E-04
14189	5.04E-04
14190	0.00105
14191	0.00128
14192	0.00113
14193	6.95E-04
14194	1.72E-04
14195	-2.65E-04
14196	-5.22E-04
14197	-5.92E-04
14198	-5.27E-04
14199	-3.92E-04
14200	-2.43E-04
14201	-1.20E-04
14202	-2.74E-05
14203	8.70E-05
14204	2.92E-04
14205	6.01E-04
14206	9.21E-04
14207	0.00109
14208	9.61E-04
14209	5.40E-04
14210	-6.13E-06
14211	-4.27E-04
14212	-5.32E-04
14213	-2.92E-04
14214	1.52E-04
14215	5.81E-04
14216	8.16E-04
14217	7.77E-04
14218	4.95E-04
14219	8.40E-05
14220	-3.07E-04
14221	-5.46E-04
14222	-5.61E-04
14223	-3.69E-04
14224	-8.17E-05
14225	1.62E-04
14226	2.87E-04
14227	3.28E-04
14228	4.00E-04
14229	5.99E-04
14230	9.22E-04
14231	0.00123
14232	0.00131
14233	0.00104
14234	4.50E-04
14235	-2.83E-04
14236	-9.26E-04
14237	-0.0013
14238	-0.00131
14239	-0.00102
14240	-5.46E-04
14241	-7.58E-05
14242	2.51E-04
14243	3.70E-04
14244	3.15E-04
14245	1.98E-04
14246	1.43E-04
14247	2.10E-04
14248	3.55E-04
14249	4.72E-04
14250	4.78E-04
14251	3.75E-04
14252	2.67E-04
14253	2.89E-04
14254	5.08E-04
14255	8.63E-04
14256	0.0012
14257	0.00131
14258	0.00109
14259	5.37E-04
14260	-1.92E-04
14261	-8.88E-04
14262	-0.00137
14263	-0.00152
14264	-0.00133
14265	-8.85E-04
14266	-3.35E-04
14267	1.92E-04
14268	6.31E-04
14269	9.78E-04
14270	0.00126
14271	0.0015
14272	0.00163
14273	0.00158
14274	0.00127
14275	6.72E-04
14276	-1.03E-04
14277	-8.51E-04
14278	-0.00136
14279	-0.00149
14280	-0.00127
14281	-8.22E-04
14282	-3.07E-04
14283	1.44E-04
14284	4.88E-04
14285	7.40E-04
14286	9.13E-04
14287	9.83E-04
14288	9.06E-04
14289	6.47E-04
14290	2.25E-04
14291	-2.74E-04
14292	-7.27E-04
14293	-9.95E-04
14294	-9.56E-04
14295	-5.55E-04
14296	1.39E-04
14297	9.24E-04
14298	0.00154
14299	0.00176
14300	0.00154
14301	9.99E-04
14302	3.81E-04
14303	-9.06E-05
14304	-3.41E-04
14305	-4.40E-04
14306	-4.88E-04
14307	-5.10E-04
14308	-4.43E-04
14309	-2.08E-04
14310	2.13E-04
14311	7.48E-04
14312	0.00125
14313	0.00156
14314	0.00153
14315	0.0011
14316	2.98E-04
14317	-7.00E-04
14318	-0.00161
14319	-0.00214
14320	-0.0021
14321	-0.00156
14322	-7.86E-04
14323	-9.00E-05
14324	3.46E-04
14325	5.49E-04
14326	6.72E-04
14327	8.51E-04
14328	0.0011
14329	0.0013
14330	0.00132
14331	0.00112
14332	7.36E-04
14333	2.74E-04
14334	-1.63E-04
14335	-4.66E-04
14336	-5.59E-04
14337	-4.35E-04
14338	-1.84E-04
14339	2.67E-05
14340	3.69E-05
14341	-1.81E-04
14342	-4.65E-04
14343	-5.57E-04
14344	-2.93E-04
14345	2.91E-04
14346	9.84E-04
14347	0.00153
14348	0.00178
14349	0.00172
14350	0.00145
14351	0.00107
14352	6.51E-04
14353	2.01E-04
14354	-2.60E-04
14355	-6.87E-04
14356	-0.00103
14357	-0.00126
14358	-0.0013
14359	-0.00111
14360	-6.52E-04
14361	-3.58E-05
14362	5.33E-04
14363	8.21E-04
14364	6.92E-04
14365	1.99E-04
14366	-4.37E-04
14367	-9.45E-04
14368	-0.00116
14369	-0.00106
14370	-7.57E-04
14371	-3.33E-04
14372	1.44E-04
14373	6.05E-04
14374	9.84E-04
14375	0.00124
14376	0.00134
14377	0.00129
14378	0.00111
14379	8.02E-04
14380	4.01E-04
14381	6.31E-06
14382	-2.18E-04
14383	-1.74E-04
14384	5.27E-05
14385	2.21E-04
14386	7.74E-05
14387	-4.49E-04
14388	-0.00114
14389	-0.0016
14390	-0.00153
14391	-9.14E-04
14392	5.76E-05
14393	0.0011
14394	0.00191
14395	0.00229
14396	0.00224
14397	0.00188
14398	0.00139
14399	0.00101
14400	9.46E-04
14401	0.00111
14402	0.0011
14403	5.56E-04
14404	-5.39E-04
14405	-0.0018
14406	-0.00256
14407	-0.00221
14408	-8.50E-04
14409	7.12E-04
14410	0.00169
14411	0.00175
14412	9.42E-04
14413	-3.84E-04
14414	-0.00152
14415	-0.00187
14416	-0.00139
14417	-3.12E-04
14418	0.00104
14419	0.00193
14420	0.00153
14421	-8.33E-05
14422	-0.002
14423	-0.00341
14424	-0.0038
14425	-0.00263
14426	-2.82E-04
14427	0.00161
14428	0.00184
14429	8.34E-04
14430	-3.03E-04
14431	-8.33E-04
14432	-4.40E-04
14433	3.28E-04
14434	3.42E-05
14435	-0.00174
14436	-0.0035
14437	-0.0042
14438	-0.00469
14439	-0.00503
14440	-0.00315
14441	0.00208
14442	0.00862
14443	0.01372
14444	0.01661
14445	0.01793
14446	0.01832
14447	0.01765
14448	0.01495
14449	0.00984
14450	0.00383
14451	-0.00142
14452	-0.00695
14453	-0.01511
14454	-0.02366
14455	-0.0232
14456	-0.00606
14457	0.01875
14458	0.02568
14459	-0.00477
14460	-0.06519
14461	-0.12407
14462	-0.14023
14463	-0.07967
14464	0.04931
14465	0.17149
14466	0.19667
14467	0.11414
14468	0.00725
14469	-0.03813
14470	-0.01512
14471	0.01929
14472	0.01566
14473	-0.02076
14474	-0.04596
14475	-0.03227
14476	0.00146
14477	0.01843
14478	0.00896
14479	-0.00591
14480	-0.00763
14481	-0.00139
14482	-0.00248
14483	-0.01267
14484	-0.0189
14485	-0.01217
14486	8.73E-04
14487	0.00765
14488	0.00534
14489	0.00202
14490	0.00402
14491	0.00783
14492	0.00644
14493	-3.21E-04
14494	-0.0057
14495	-0.00504
14496	-0.00115
14497	2.63E-04
14498	-0.00208
14499	-0.00426
14500	-0.0027
14501	0.00165
14502	0.00502
14503	0.00535
14504	0.00369
14505	0.00194
14506	4.84E-04
14507	-0.0012
14508	-0.0028
14509	-0.0031
14510	-0.00161
14511	6.15E-04
14512	0.00199
14513	0.00194
14514	0.00119
14515	5.82E-04
14516	3.42E-04
14517	2.89E-04
14518	4.73E-04
14519	0.00111
14520	0.00201
14521	0.00246
14522	0.00188
14523	5.13E-04
14524	-7.91E-04
14525	-0.00135
14526	-0.00118
14527	-8.52E-04
14528	-8.52E-04
14529	-0.00121
14530	-0.00161
14531	-0.00175
14532	-0.00154
14533	-9.99E-04
14534	-2.05E-04
14535	7.36E-04
14536	0.00162
14537	0.00214
14538	0.00209
14539	0.00146
14540	5.25E-04
14541	-3.21E-04
14542	-8.09E-04
14543	-9.05E-04
14544	-7.77E-04
14545	-6.44E-04
14546	-6.30E-04
14547	-7.03E-04
14548	-7.53E-04
14549	-7.12E-04
14550	-6.14E-04
14551	-5.42E-04
14552	-5.36E-04
14553	-5.41E-04
14554	-4.55E-04
14555	-2.14E-04
14556	1.63E-04
14557	5.89E-04
14558	9.53E-04
14559	0.00114
14560	0.00105
14561	6.94E-04
14562	1.68E-04
14563	-3.12E-04
14564	-5.11E-04
14565	-3.03E-04
14566	2.31E-04
14567	8.60E-04
14568	0.00134
14569	0.00153
14570	0.00145
14571	0.00117
14572	7.70E-04
14573	2.91E-04
14574	-2.32E-04
14575	-7.47E-04
14576	-0.00119
14577	-0.00152
14578	-0.00165
14579	-0.00153
14580	-0.00112
14581	-4.39E-04
14582	3.53E-04
14583	0.00102
14584	0.00131
14585	0.00114
14586	6.42E-04
14587	1.10E-04
14588	-2.21E-04
14589	-2.96E-04
14590	-2.30E-04
14591	-1.94E-04
14592	-2.99E-04
14593	-5.47E-04
14594	-8.50E-04
14595	-0.00109
14596	-0.00116
14597	-0.00104
14598	-7.38E-04
14599	-3.23E-04
14600	8.38E-05
14601	3.63E-04
14602	4.70E-04
14603	4.97E-04
14604	6.26E-04
14605	9.77E-04
14606	0.00146
14607	0.00183
14608	0.00183
14609	0.00136
14610	5.19E-04
14611	-4.04E-04
14612	-0.00111
14613	-0.00143
14614	-0.00136
14615	-9.99E-04
14616	-4.78E-04
14617	7.11E-05
14618	5.14E-04
14619	7.56E-04
14620	7.93E-04
14621	7.05E-04
14622	5.70E-04
14623	3.96E-04
14624	1.15E-04
14625	-3.28E-04
14626	-8.86E-04
14627	-0.00139
14628	-0.00162
14629	-0.00141
14630	-7.81E-04
14631	4.31E-05
14632	7.69E-04
14633	0.00118
14634	0.00121
14635	9.23E-04
14636	4.41E-04
14637	-7.54E-05
14638	-5.00E-04
14639	-7.52E-04
14640	-8.01E-04
14641	-6.67E-04
14642	-4.06E-04
14643	-6.71E-05
14644	3.21E-04
14645	7.36E-04
14646	0.00113
14647	0.00141
14648	0.00145
14649	0.00114
14650	4.75E-04
14651	-3.74E-04
14652	-0.00115
14653	-0.00165
14654	-0.00178
14655	-0.00155
14656	-0.00111
14657	-6.01E-04
14658	-1.32E-04
14659	2.85E-04
14660	6.85E-04
14661	0.00108
14662	0.00142
14663	0.00163
14664	0.00162
14665	0.00132
14666	7.17E-04
14667	-8.45E-05
14668	-8.77E-04
14669	-0.00144
14670	-0.00162
14671	-0.00143
14672	-9.70E-04
14673	-4.44E-04
14674	-4.86E-05
14675	1.17E-04
14676	8.80E-05
14677	-3.32E-06
14678	-3.00E-05
14679	4.49E-05
14680	1.58E-04
14681	2.13E-04
14682	1.51E-04
14683	-1.02E-06
14684	-1.35E-04
14685	-1.21E-04
14686	1.07E-04
14687	4.95E-04
14688	9.03E-04
14689	0.00117
14690	0.00115
14691	7.95E-04
14692	1.70E-04
14693	-5.40E-04
14694	-0.0011
14695	-0.00133
14696	-0.00118
14697	-7.59E-04
14698	-2.82E-04
14699	6.63E-05
14700	2.24E-04
14701	2.70E-04
14702	3.33E-04
14703	4.83E-04
14704	6.83E-04
14705	8.16E-04
14706	7.61E-04
14707	4.79E-04
14708	3.49E-05
14709	-4.37E-04
14710	-7.93E-04
14711	-9.11E-04
14712	-7.34E-04
14713	-3.18E-04
14714	1.70E-04
14715	5.24E-04
14716	5.82E-04
14717	3.10E-04
14718	-1.58E-04
14719	-5.77E-04
14720	-7.42E-04
14721	-6.15E-04
14722	-3.19E-04
14723	-2.20E-05
14724	1.72E-04
14725	2.56E-04
14726	2.86E-04
14727	3.32E-04
14728	4.23E-04
14729	5.24E-04
14730	5.65E-04
14731	4.83E-04
14732	2.51E-04
14733	-1.23E-04
14734	-5.77E-04
14735	-9.69E-04
14736	-0.00111
14737	-8.81E-04
14738	-3.18E-04
14739	3.70E-04
14740	9.10E-04
14741	0.00111
14742	9.40E-04
14743	5.63E-04
14744	1.79E-04
14745	-8.14E-05
14746	-1.99E-04
14747	-2.25E-04
14748	-2.31E-04
14749	-2.55E-04
14750	-3.03E-04
14751	-3.62E-04
14752	-4.06E-04
14753	-3.84E-04
14754	-2.46E-04
14755	-4.94E-06
14756	2.40E-04
14757	3.38E-04
14758	1.79E-04
14759	-2.00E-04
14760	-6.06E-04
14761	-8.04E-04
14762	-6.73E-04
14763	-2.64E-04
14764	2.51E-04
14765	6.78E-04
14766	8.96E-04
14767	8.95E-04
14768	7.36E-04
14769	4.86E-04
14770	2.03E-04
14771	-6.51E-05
14772	-2.84E-04
14773	-4.50E-04
14774	-6.07E-04
14775	-8.08E-04
14776	-0.00104
14777	-0.00117
14778	-0.00105
14779	-6.02E-04
14780	8.83E-05
14781	8.01E-04
14782	0.00128
14783	0.00138
14784	0.00113
14785	6.70E-04
14786	1.91E-04
14787	-1.86E-04
14788	-4.18E-04
14789	-5.14E-04
14790	-4.93E-04
14791	-3.93E-04
14792	-2.75E-04
14793	-1.95E-04
14794	-1.48E-04
14795	-7.81E-05
14796	6.88E-05
14797	2.79E-04
14798	4.47E-04
14799	4.28E-04
14800	1.59E-04
14801	-2.77E-04
14802	-6.78E-04
14803	-8.44E-04
14804	-6.92E-04
14805	-3.05E-04
14806	1.42E-04
14807	4.97E-04
14808	6.88E-04
14809	6.95E-04
14810	5.34E-04
14811	2.61E-04
14812	-3.05E-05
14813	-2.49E-04
14814	-3.50E-04
14815	-3.52E-04
14816	-3.31E-04
14817	-3.70E-04
14818	-4.76E-04
14819	-5.40E-04
14820	-4.14E-04
14821	-5.46E-05
14822	4.16E-04
14823	7.97E-04
14824	9.33E-04
14825	7.79E-04
14826	4.08E-04
14827	-3.15E-05
14828	-3.93E-04
14829	-5.92E-04
14830	-6.15E-04
14831	-4.82E-04
14832	-2.41E-04
14833	1.17E-05
14834	1.65E-04
14835	1.63E-04
14836	5.57E-05
14837	-3.82E-05
14838	-2.48E-05
14839	9.15E-05
14840	2.07E-04
14841	2.00E-04
14842	3.51E-05
14843	-2.02E-04
14844	-3.62E-04
14845	-3.32E-04
14846	-1.09E-04
14847	2.07E-04
14848	4.81E-04
14849	6.12E-04
14850	5.60E-04
14851	3.29E-04
14852	-3.31E-05
14853	-4.29E-04
14854	-7.24E-04
14855	-8.02E-04
14856	-6.46E-04
14857	-3.52E-04
14858	-8.48E-05
14859	3.67E-05
14860	1.82E-05
14861	-2.91E-05
14862	1.25E-05
14863	1.81E-04
14864	4.09E-04
14865	5.68E-04
14866	5.54E-04
14867	3.58E-04
14868	5.51E-05
14869	-2.52E-04
14870	-4.79E-04
14871	-5.66E-04
14872	-4.91E-04
14873	-2.80E-04
14874	-2.03E-05
14875	1.61E-04
14876	1.61E-04
14877	-1.94E-05
14878	-2.59E-04
14879	-3.96E-04
14880	-3.35E-04
14881	-1.08E-04
14882	1.49E-04
14883	2.91E-04
14884	2.60E-04
14885	1.14E-04
14886	-3.28E-05
14887	-9.01E-05
14888	-3.34E-05
14889	1.03E-04
14890	2.51E-04
14891	3.35E-04
14892	2.88E-04
14893	8.16E-05
14894	-2.41E-04
14895	-5.58E-04
14896	-7.24E-04
14897	-6.48E-04
14898	-3.57E-04
14899	1.58E-05
14900	2.89E-04
14901	3.42E-04
14902	1.96E-04
14903	-1.11E-05
14904	-1.40E-04
14905	-1.37E-04
14906	-3.55E-05
14907	7.82E-05
14908	1.23E-04
14909	6.57E-05
14910	-7.42E-05
14911	-2.44E-04
14912	-3.69E-04
14913	-3.67E-04
14914	-2.04E-04
14915	7.62E-05
14916	3.53E-04
14917	4.84E-04
14918	3.82E-04
14919	8.25E-05
14920	-2.56E-04
14921	-4.48E-04
14922	-3.98E-04
14923	-1.49E-04
14924	1.54E-04
14925	3.55E-04
14926	3.81E-04
14927	2.49E-04
14928	3.18E-05
14929	-1.78E-04
14930	-3.02E-04
14931	-3.11E-04
14932	-2.33E-04
14933	-1.35E-04
14934	-8.99E-05
14935	-1.38E-04
14936	-2.61E-04
14937	-3.68E-04
14938	-3.36E-04
14939	-9.96E-05
14940	2.81E-04
14941	6.37E-04
14942	7.89E-04
14943	6.60E-04
14944	3.10E-04
14945	-1.16E-04
14946	-4.66E-04
14947	-6.36E-04
14948	-6.12E-04
14949	-4.59E-04
14950	-2.83E-04
14951	-1.64E-04
14952	-1.30E-04
14953	-1.66E-04
14954	-2.14E-04
14955	-1.89E-04
14956	-2.88E-05
14957	2.37E-04
14958	4.86E-04
14959	5.78E-04
14960	4.42E-04
14961	1.29E-04
14962	-2.24E-04
14963	-4.63E-04
14964	-4.88E-04
14965	-3.11E-04
14966	-4.50E-05
14967	1.59E-04
14968	2.09E-04
14969	1.00E-04
14970	-1.00E-04
14971	-3.01E-04
14972	-4.19E-04
14973	-4.01E-04
14974	-2.43E-04
14975	-1.61E-05
14976	1.64E-04
14977	2.05E-04
14978	9.85E-05
14979	-7.45E-05
14980	-1.97E-04
14981	-1.78E-04
14982	-1.72E-05
14983	1.86E-04
14984	2.96E-04
14985	2.31E-04
14986	1.16E-05
14987	-2.65E-04
14988	-4.79E-04
14989	-5.50E-04
14990	-4.60E-04
14991	-2.54E-04
14992	-1.87E-05
14993	1.47E-04
14994	1.73E-04
14995	5.16E-05
14996	-1.53E-04
14997	-3.24E-04
14998	-3.50E-04
14999	-1.97E-04
15000	6.20E-05
15001	2.91E-04
15002	3.76E-04
15003	2.89E-04
15004	9.09E-05
15005	-1.09E-04
15006	-2.22E-04
15007	-2.23E-04
15008	-1.51E-04
15009	-7.93E-05
15010	-6.90E-05
15011	-1.42E-04
15012	-2.77E-04
15013	-4.19E-04
15014	-4.90E-04
15015	-4.21E-04
15016	-1.91E-04
15017	1.36E-04
15018	4.32E-04
15019	5.71E-04
15020	5.09E-04
15021	3.04E-04
15022	6.79E-05
15023	-1.01E-04
15024	-1.60E-04
15025	-1.41E-04
15026	-1.22E-04
15027	-1.56E-04
15028	-2.39E-04
15029	-3.36E-04
15030	-4.06E-04
15031	-4.06E-04
15032	-3.03E-04
15033	-1.02E-04
15034	1.38E-04
15035	3.19E-04
15036	3.59E-04
15037	2.31E-04
15038	-4.24E-06
15039	-2.30E-04
15040	-3.32E-04
15041	-2.70E-04
15042	-9.17E-05
15043	1.02E-04
15044	2.28E-04
15045	2.53E-04
15046	1.99E-04
15047	1.08E-04
15048	1.10E-05
15049	-7.53E-05
15050	-1.38E-04
15051	-1.77E-04
15052	-2.11E-04
15053	-2.67E-04
15054	-3.46E-04
15055	-4.11E-04
15056	-3.97E-04
15057	-2.54E-04
15058	1.83E-06
15059	2.75E-04
15060	4.45E-04
15061	4.49E-04
15062	3.14E-04
15063	1.17E-04
15064	-6.40E-05
15065	-1.78E-04
15066	-2.14E-04
15067	-1.89E-04
15068	-1.35E-04
15069	-8.00E-05
15070	-4.95E-05
15071	-5.80E-05
15072	-9.69E-05
15073	-1.27E-04
15074	-1.05E-04
15075	-2.47E-05
15076	5.66E-05
15077	5.47E-05
15078	-6.81E-05
15079	-2.58E-04
15080	-4.05E-04
15081	-4.27E-04
15082	-3.14E-04
15083	-1.15E-04
15084	8.97E-05
15085	2.34E-04
15086	2.97E-04
15087	2.95E-04
15088	2.42E-04
15089	1.39E-04
15090	2.94E-06
15091	-1.17E-04
15092	-1.82E-04
15093	-2.06E-04
15094	-2.43E-04
15095	-3.26E-04
15096	-4.20E-04
15097	-4.42E-04
15098	-3.30E-04
15099	-1.02E-04
15100	1.50E-04
15101	3.03E-04
15102	2.88E-04
15103	1.37E-04
15104	-4.45E-05
15105	-1.61E-04
15106	-1.88E-04
15107	-1.51E-04
15108	-7.91E-05
15109	1.95E-05
15110	1.27E-04
15111	1.99E-04
15112	1.88E-04
15113	8.87E-05
15114	-5.17E-05
15115	-1.58E-04
15116	-1.82E-04
15117	-1.52E-04
15118	-1.57E-04
15119	-2.58E-04
15120	-4.23E-04
15121	-5.36E-04
15122	-4.96E-04
15123	-2.86E-04
15124	1.09E-05
15125	2.74E-04
15126	4.31E-04
15127	4.82E-04
15128	4.54E-04
15129	3.67E-04
15130	2.24E-04
15131	4.16E-05
15132	-1.41E-04
15133	-2.69E-04
15134	-3.19E-04
15135	-3.29E-04
15136	-3.64E-04
15137	-4.40E-04
15138	-4.96E-04
15139	-4.37E-04
15140	-2.31E-04
15141	4.71E-05
15142	2.64E-04
15143	3.34E-04
15144	2.61E-04
15145	1.24E-04
15146	1.80E-05
15147	-7.82E-06
15148	2.47E-05
15149	6.44E-05
15150	8.95E-05
15151	1.11E-04
15152	1.27E-04
15153	9.25E-05
15154	-3.11E-05
15155	-2.23E-04
15156	-4.02E-04
15157	-4.89E-04
15158	-4.65E-04
15159	-3.79E-04
15160	-3.05E-04
15161	-2.73E-04
15162	-2.43E-04
15163	-1.41E-04
15164	6.74E-05
15165	3.29E-04
15166	5.31E-04
15167	5.86E-04
15168	4.96E-04
15169	3.26E-04
15170	1.28E-04
15171	-8.22E-05
15172	-2.97E-04
15173	-4.85E-04
15174	-5.94E-04
15175	-5.84E-04
15176	-4.62E-04
15177	-2.87E-04
15178	-1.39E-04
15179	-5.70E-05
15180	-7.94E-06
15181	6.44E-05
15182	1.65E-04
15183	2.34E-04
15184	2.10E-04
15185	8.69E-05
15186	-7.81E-05
15187	-2.06E-04
15188	-2.47E-04
15189	-2.16E-04
15190	-1.61E-04
15191	-1.19E-04
15192	-8.04E-05
15193	-2.14E-05
15194	5.26E-05
15195	9.45E-05
15196	5.56E-05
15197	-6.16E-05
15198	-1.99E-04
15199	-2.90E-04
15200	-3.07E-04
15201	-2.71E-04
15202	-2.20E-04
15203	-1.70E-04
15204	-9.66E-05
15205	2.27E-05
15206	1.63E-04
15207	2.56E-04
15208	2.44E-04
15209	1.26E-04
15210	-3.65E-05
15211	-1.68E-04
15212	-2.35E-04
15213	-2.59E-04
15214	-2.79E-04
15215	-3.00E-04
15216	-2.87E-04
15217	-2.07E-04
15218	-7.00E-05
15219	7.04E-05
15220	1.63E-04
15221	1.87E-04
15222	1.51E-04
15223	7.96E-05
15224	-3.96E-06
15225	-1.04E-04
15226	-2.33E-04
15227	-3.58E-04
15228	-4.08E-04
15229	-3.48E-04
15230	-2.15E-04
15231	-7.31E-05
15232	3.36E-05
15233	9.35E-05
15234	1.18E-04
15235	1.33E-04
15236	1.51E-04
15237	1.49E-04
15238	8.60E-05
15239	-4.08E-05
15240	-1.75E-04
15241	-2.59E-04
15242	-2.80E-04
15243	-2.60E-04
15244	-2.15E-04
15245	-1.49E-04
15246	-6.43E-05
15247	2.66E-05
15248	9.62E-05
15249	1.08E-04
15250	4.66E-05
15251	-6.34E-05
15252	-1.65E-04
15253	-2.08E-04
15254	-1.87E-04
15255	-1.44E-04
15256	-1.10E-04
15257	-7.45E-05
15258	-8.82E-06
15259	8.96E-05
15260	1.92E-04
15261	2.50E-04
15262	2.20E-04
15263	9.71E-05
15264	-7.28E-05
15265	-2.31E-04
15266	-3.48E-04
15267	-4.17E-04
15268	-4.27E-04
15269	-3.72E-04
15270	-2.62E-04
15271	-1.22E-04
15272	1.12E-05
15273	9.66E-05
15274	1.19E-04
15275	1.06E-04
15276	9.98E-05
15277	1.11E-04
15278	1.12E-04
15279	6.85E-05
15280	-3.10E-05
15281	-1.56E-04
15282	-2.48E-04
15283	-2.61E-04
15284	-1.90E-04
15285	-8.33E-05
15286	-7.07E-08
15287	3.26E-05
15288	1.83E-05
15289	-3.79E-05
15290	-1.29E-04
15291	-2.27E-04
15292	-2.94E-04
15293	-3.02E-04
15294	-2.44E-04
15295	-1.31E-04
15296	-1.09E-05
15297	6.18E-05
15298	7.74E-05
15299	8.03E-05
15300	1.16E-04
15301	1.86E-04
15302	2.42E-04
15303	2.28E-04
15304	1.13E-04
15305	-7.83E-05
15306	-2.87E-04
15307	-4.51E-04
15308	-5.28E-04
15309	-5.01E-04
15310	-3.84E-04
15311	-2.16E-04
15312	-3.82E-05
15313	1.07E-04
15314	1.79E-04
15315	1.62E-04
15316	8.90E-05
15317	2.25E-05
15318	6.13E-06
15319	2.74E-05
15320	3.71E-05
15321	-1.32E-06
15322	-8.16E-05
15323	-1.63E-04
15324	-1.97E-04
15325	-1.62E-04
15326	-7.60E-05
15327	1.07E-05
15328	4.75E-05
15329	1.72E-05
15330	-6.43E-05
15331	-1.73E-04
15332	-2.85E-04
15333	-3.66E-04
15334	-3.68E-04
15335	-2.66E-04
15336	-9.03E-05
15337	8.93E-05
15338	2.06E-04
15339	2.34E-04
15340	1.91E-04
15341	1.27E-04
15342	8.82E-05
15343	8.16E-05
15344	6.65E-05
15345	1.73E-06
15346	-1.10E-04
15347	-2.32E-04
15348	-3.27E-04
15349	-3.71E-04
15350	-3.50E-04
15351	-2.64E-04
15352	-1.25E-04
15353	3.44E-05
15354	1.66E-04
15355	2.20E-04
15356	1.75E-04
15357	5.51E-05
15358	-8.39E-05
15359	-1.75E-04
15360	-1.86E-04
15361	-1.42E-04
15362	-9.17E-05
15363	-5.72E-05
15364	-3.13E-05
15365	-2.85E-06
15366	3.27E-05
15367	7.29E-05
15368	1.03E-04
15369	1.05E-04
15370	7.30E-05
15371	1.45E-05
15372	-7.27E-05
15373	-1.96E-04
15374	-3.39E-04
15375	-4.48E-04
15376	-4.61E-04
15377	-3.58E-04
15378	-1.82E-04
15379	-8.43E-06
15380	1.06E-04
15381	1.46E-04
15382	1.24E-04
15383	6.75E-05
15384	1.00E-05
15385	-2.92E-05
15386	-5.48E-05
15387	-7.00E-05
15388	-6.24E-05
15389	-2.75E-05
15390	8.81E-06
15391	1.31E-05
15392	-1.51E-05
15393	-3.92E-05
15394	-2.57E-05
15395	1.99E-05
15396	6.12E-05
15397	6.19E-05
15398	5.01E-06
15399	-1.02E-04
15400	-2.22E-04
15401	-3.03E-04
15402	-3.13E-04
15403	-2.54E-04
15404	-1.51E-04
15405	-2.72E-05
15406	9.09E-05
15407	1.59E-04
15408	1.32E-04
15409	1.45E-05
15410	-1.30E-04
15411	-2.23E-04
15412	-2.29E-04
15413	-1.78E-04
15414	-1.22E-04
15415	-1.03E-04
15416	-1.31E-04
15417	-1.69E-04
15418	-1.63E-04
15419	-8.71E-05
15420	3.60E-05
15421	1.55E-04
15422	2.31E-04
15423	2.42E-04
15424	1.72E-04
15425	1.47E-05
15426	-1.98E-04
15427	-3.90E-04
15428	-4.74E-04
15429	-4.06E-04
15430	-2.13E-04
15431	2.30E-05
15432	1.96E-04
15433	2.37E-04
15434	1.62E-04
15435	5.78E-05
15436	4.00E-06
15437	1.79E-05
15438	6.22E-05
15439	8.71E-05
15440	6.08E-05
15441	-2.53E-05
15442	-1.63E-04
15443	-3.20E-04
15444	-4.39E-04
15445	-4.52E-04
15446	-3.25E-04
15447	-9.26E-05
15448	1.49E-04
15449	2.86E-04
15450	2.52E-04
15451	7.64E-05
15452	-1.27E-04
15453	-2.30E-04
15454	-1.74E-04
15455	-6.43E-06
15456	1.68E-04
15457	2.66E-04
15458	2.59E-04
15459	1.57E-04
15460	-4.68E-06
15461	-1.66E-04
15462	-2.58E-04
15463	-2.48E-04
15464	-1.51E-04
15465	-2.96E-05
15466	2.60E-05
15467	-5.27E-05
15468	-2.43E-04
15469	-4.25E-04
15470	-4.57E-04
15471	-2.80E-04
15472	4.81E-05
15473	3.84E-04
15474	5.85E-04
15475	5.79E-04
15476	3.93E-04
15477	1.20E-04
15478	-1.37E-04
15479	-2.99E-04
15480	-3.33E-04
15481	-2.55E-04
15482	-1.24E-04
15483	-2.97E-05
