Points	Interferogram
3431	7.99E-06
3432	5.81E-05
3433	6.83E-05
3434	4.14E-05
3435	1.62E-05
3436	3.38E-05
3437	1.00E-04
3438	1.91E-04
3439	2.69E-04
3440	3.04E-04
3441	2.81E-04
3442	2.11E-04
3443	1.15E-04
3444	1.34E-05
3445	-6.47E-05
3446	-1.01E-04
3447	-1.08E-04
3448	-1.06E-04
3449	-1.01E-04
3450	-9.68E-05
3451	-1.09E-04
3452	-1.34E-04
3453	-1.41E-04
3454	-1.02E-04
3455	-1.72E-05
3456	9.24E-05
3457	1.99E-04
3458	2.76E-04
3459	3.03E-04
3460	2.85E-04
3461	2.41E-04
3462	1.96E-04
3463	1.51E-04
3464	9.94E-05
3465	4.48E-05
3466	1.53E-06
3467	-3.31E-05
3468	-8.25E-05
3469	-1.56E-04
3470	-2.31E-04
3471	-2.70E-04
3472	-2.48E-04
3473	-1.65E-04
3474	-4.64E-05
3475	6.65E-05
3476	1.44E-04
3477	1.85E-04
3478	2.09E-04
3479	2.37E-04
3480	2.67E-04
3481	2.76E-04
3482	2.52E-04
3483	2.11E-04
3484	1.69E-04
3485	1.18E-04
3486	3.45E-05
3487	-8.30E-05
3488	-2.00E-04
3489	-2.72E-04
3490	-2.74E-04
3491	-2.12E-04
3492	-1.22E-04
3493	-5.72E-05
3494	-3.88E-05
3495	-3.09E-05
3496	1.95E-05
3497	1.17E-04
3498	2.14E-04
3499	2.70E-04
3500	2.85E-04
3501	2.83E-04
3502	2.80E-04
3503	2.65E-04
3504	2.02E-04
3505	7.78E-05
3506	-6.40E-05
3507	-1.55E-04
3508	-1.65E-04
3509	-1.26E-04
3510	-1.01E-04
3511	-1.29E-04
3512	-1.82E-04
3513	-1.88E-04
3514	-1.05E-04
3515	3.18E-05
3516	1.42E-04
3517	1.82E-04
3518	1.78E-04
3519	1.88E-04
3520	2.39E-04
3521	2.92E-04
3522	2.85E-04
3523	1.99E-04
3524	7.93E-05
3525	-1.11E-06
3526	-1.29E-05
3527	7.02E-07
3528	-2.82E-05
3529	-1.09E-04
3530	-1.76E-04
3531	-1.58E-04
3532	-5.69E-05
3533	5.29E-05
3534	9.07E-05
3535	4.32E-05
3536	-1.57E-05
3537	9.15E-06
3538	1.33E-04
3539	2.66E-04
3540	3.01E-04
3541	2.23E-04
3542	1.08E-04
3543	4.21E-05
3544	3.88E-05
3545	4.89E-05
3546	2.09E-05
3547	-4.06E-05
3548	-7.52E-05
3549	-3.18E-05
3550	5.77E-05
3551	9.41E-05
3552	1.84E-05
3553	-1.11E-04
3554	-1.67E-04
3555	-7.04E-05
3556	1.27E-04
3557	2.83E-04
3558	2.84E-04
3559	1.47E-04
3560	-6.00E-06
3561	-6.94E-05
3562	-4.24E-05
3563	7.18E-06
3564	2.83E-05
3565	2.63E-05
3566	4.06E-05
3567	8.95E-05
3568	1.28E-04
3569	8.23E-05
3570	-4.92E-05
3571	-1.61E-04
3572	-1.34E-04
3573	4.70E-05
3574	2.62E-04
3575	3.48E-04
3576	2.36E-04
3577	1.58E-05
3578	-1.54E-04
3579	-1.82E-04
3580	-9.65E-05
3581	7.71E-06
3582	6.06E-05
3583	6.59E-05
3584	7.07E-05
3585	8.64E-05
3586	6.70E-05
3587	-1.79E-05
3588	-1.17E-04
3589	-1.27E-04
3590	4.83E-06
3591	2.18E-04
3592	3.65E-04
3593	3.26E-04
3594	1.19E-04
3595	-1.10E-04
3596	-2.12E-04
3597	-1.54E-04
3598	-1.48E-05
3599	9.41E-05
3600	1.14E-04
3601	7.02E-05
3602	2.13E-05
3603	-1.63E-05
3604	-6.71E-05
3605	-1.29E-04
3606	-1.42E-04
3607	-4.61E-05
3608	1.41E-04
3609	3.14E-04
3610	3.54E-04
3611	2.26E-04
3612	1.18E-05
3613	-1.45E-04
3614	-1.49E-04
3615	-2.08E-05
3616	1.25E-04
3617	1.87E-04
3618	1.50E-04
3619	6.64E-05
3620	-1.77E-05
3621	-9.00E-05
3622	-1.47E-04
3623	-1.58E-04
3624	-8.33E-05
3625	7.07E-05
3626	2.36E-04
3627	3.18E-04
3628	2.59E-04
3629	8.64E-05
3630	-9.16E-05
3631	-1.56E-04
3632	-7.27E-05
3633	8.72E-05
3634	2.10E-04
3635	2.31E-04
3636	1.61E-04
3637	5.31E-05
3638	-5.23E-05
3639	-1.34E-04
3640	-1.70E-04
3641	-1.29E-04
3642	9.22E-07
3643	1.65E-04
3644	2.68E-04
3645	2.46E-04
3646	1.13E-04
3647	-5.28E-05
3648	-1.48E-04
3649	-1.11E-04
3650	3.49E-05
3651	1.92E-04
3652	2.68E-04
3653	2.39E-04
3654	1.39E-04
3655	1.01E-05
3656	-1.11E-04
3657	-1.86E-04
3658	-1.77E-04
3659	-7.49E-05
3660	7.98E-05
3661	2.02E-04
3662	2.14E-04
3663	1.08E-04
3664	-4.21E-05
3665	-1.34E-04
3666	-1.07E-04
3667	2.95E-05
3668	2.01E-04
3669	3.17E-04
3670	3.26E-04
3671	2.36E-04
3672	8.86E-05
3673	-6.56E-05
3674	-1.76E-04
3675	-2.01E-04
3676	-1.28E-04
3677	8.11E-06
3678	1.29E-04
3679	1.49E-04
3680	3.76E-05
3681	-1.35E-04
3682	-2.44E-04
3683	-2.05E-04
3684	-3.38E-05
3685	1.84E-04
3686	3.51E-04
3687	4.02E-04
3688	3.38E-04
3689	2.05E-04
3690	6.01E-05
3691	-5.21E-05
3692	-9.49E-05
3693	-5.02E-05
3694	5.31E-05
3695	1.40E-04
3696	1.33E-04
3697	1.98E-06
3698	-2.04E-04
3699	-3.70E-04
3700	-3.85E-04
3701	-2.27E-04
3702	2.39E-05
3703	2.44E-04
3704	3.48E-04
3705	3.33E-04
3706	2.51E-04
3707	1.61E-04
3708	9.85E-05
3709	8.61E-05
3710	1.33E-04
3711	2.16E-04
3712	2.79E-04
3713	2.59E-04
3714	1.28E-04
3715	-8.41E-05
3716	-2.93E-04
3717	-3.89E-04
3718	-3.17E-04
3719	-1.28E-04
3720	6.39E-05
3721	1.65E-04
3722	1.64E-04
3723	1.10E-04
3724	6.94E-05
3725	7.70E-05
3726	1.30E-04
3727	2.10E-04
3728	2.98E-04
3729	3.65E-04
3730	3.68E-04
3731	2.81E-04
3732	1.23E-04
3733	-4.46E-05
3734	-1.57E-04
3735	-1.74E-04
3736	-1.02E-04
3737	2.12E-06
3738	5.80E-05
3739	3.36E-05
3740	-3.07E-05
3741	-7.13E-05
3742	-5.79E-05
3743	2.09E-06
3744	8.96E-05
3745	1.87E-04
3746	2.70E-04
3747	3.08E-04
3748	2.82E-04
3749	2.11E-04
3750	1.27E-04
3751	5.37E-05
3752	1.54E-05
3753	2.91E-05
3754	7.22E-05
3755	9.19E-05
3756	6.10E-05
3757	2.10E-06
3758	-4.52E-05
3759	-5.91E-05
3760	-3.96E-05
3761	4.39E-06
3762	6.14E-05
3763	1.15E-04
3764	1.50E-04
3765	1.59E-04
3766	1.46E-04
3767	1.14E-04
3768	8.10E-05
3769	6.65E-05
3770	7.65E-05
3771	9.70E-05
3772	1.12E-04
3773	1.13E-04
3774	9.82E-05
3775	7.89E-05
3776	6.60E-05
3777	5.81E-05
3778	4.95E-05
3779	4.62E-05
3780	5.88E-05
3781	8.40E-05
3782	1.04E-04
3783	9.79E-05
3784	6.55E-05
3785	2.83E-05
3786	1.18E-05
3787	2.08E-05
3788	4.11E-05
3789	5.89E-05
3790	6.82E-05
3791	7.17E-05
3792	7.84E-05
3793	9.16E-05
3794	1.00E-04
3795	9.50E-05
3796	8.74E-05
3797	9.74E-05
3798	1.26E-04
3799	1.49E-04
3800	1.44E-04
3801	1.06E-04
3802	5.45E-05
3803	1.81E-05
3804	1.27E-05
3805	2.86E-05
3806	4.07E-05
3807	3.25E-05
3808	1.39E-05
3809	8.14E-06
3810	2.51E-05
3811	5.43E-05
3812	8.05E-05
3813	1.00E-04
3814	1.24E-04
3815	1.57E-04
3816	1.89E-04
3817	1.93E-04
3818	1.59E-04
3819	1.02E-04
3820	5.87E-05
3821	5.73E-05
3822	8.68E-05
3823	1.01E-04
3824	6.85E-05
3825	8.63E-06
3826	-3.88E-05
3827	-4.80E-05
3828	-1.62E-05
3829	4.02E-05
3830	9.47E-05
3831	1.31E-04
3832	1.54E-04
3833	1.70E-04
3834	1.70E-04
3835	1.45E-04
3836	1.05E-04
3837	7.97E-05
3838	9.09E-05
3839	1.29E-04
3840	1.51E-04
3841	1.19E-04
3842	3.96E-05
3843	-4.44E-05
3844	-8.73E-05
3845	-6.85E-05
3846	-1.52E-06
3847	7.41E-05
3848	1.27E-04
3849	1.55E-04
3850	1.69E-04
3851	1.71E-04
3852	1.52E-04
3853	1.18E-04
3854	9.76E-05
3855	1.19E-04
3856	1.77E-04
3857	2.23E-04
3858	2.03E-04
3859	9.97E-05
3860	-4.04E-05
3861	-1.39E-04
3862	-1.47E-04
3863	-7.60E-05
3864	2.54E-05
3865	1.08E-04
3866	1.42E-04
3867	1.36E-04
3868	1.19E-04
3869	1.10E-04
3870	1.03E-04
3871	1.05E-04
3872	1.39E-04
3873	2.06E-04
3874	2.67E-04
3875	2.62E-04
3876	1.64E-04
3877	8.14E-06
3878	-1.29E-04
3879	-1.76E-04
3880	-1.17E-04
3881	-3.09E-06
3882	8.73E-05
3883	1.08E-04
3884	7.54E-05
3885	3.62E-05
3886	2.44E-05
3887	4.31E-05
3888	8.23E-05
3889	1.37E-04
3890	2.04E-04
3891	2.66E-04
3892	2.85E-04
3893	2.29E-04
3894	1.01E-04
3895	-4.32E-05
3896	-1.26E-04
3897	-9.99E-05
3898	5.15E-06
3899	1.05E-04
3900	1.31E-04
3901	8.04E-05
3902	6.09E-06
3903	-2.97E-05
3904	-7.25E-07
3905	6.84E-05
3906	1.32E-04
3907	1.74E-04
3908	2.06E-04
3909	2.34E-04
3910	2.27E-04
3911	1.62E-04
3912	5.81E-05
3913	-2.66E-05
3914	-3.76E-05
3915	3.39E-05
3916	1.35E-04
3917	1.83E-04
3918	1.33E-04
3919	2.31E-05
3920	-5.72E-05
3921	-4.76E-05
3922	3.78E-05
3923	1.36E-04
3924	1.92E-04
3925	1.93E-04
3926	1.65E-04
3927	1.39E-04
3928	1.17E-04
3929	8.01E-05
3930	3.09E-05
3931	2.83E-06
3932	2.75E-05
3933	9.78E-05
3934	1.63E-04
3935	1.64E-04
3936	8.90E-05
3937	-2.59E-06
3938	-2.90E-05
3939	3.78E-05
3940	1.46E-04
3941	2.12E-04
3942	1.93E-04
3943	1.16E-04
3944	4.70E-05
3945	3.25E-05
3946	6.64E-05
3947	1.09E-04
3948	1.27E-04
3949	1.17E-04
3950	1.07E-04
3951	1.11E-04
3952	1.10E-04
3953	8.49E-05
3954	4.69E-05
3955	3.46E-05
3956	7.34E-05
3957	1.49E-04
3958	2.08E-04
3959	1.92E-04
3960	9.85E-05
3961	-7.43E-06
3962	-4.49E-05
3963	6.12E-06
3964	9.92E-05
3965	1.70E-04
3966	1.77E-04
3967	1.26E-04
3968	6.75E-05
3969	5.21E-05
3970	8.52E-05
3971	1.33E-04
3972	1.67E-04
3973	1.86E-04
3974	1.97E-04
3975	1.96E-04
3976	1.59E-04
3977	7.10E-05
3978	-3.56E-05
3979	-9.17E-05
3980	-5.11E-05
3981	6.02E-05
3982	1.57E-04
3983	1.64E-04
3984	7.87E-05
3985	-2.45E-05
3986	-5.56E-05
3987	2.43E-05
3988	1.76E-04
3989	3.15E-04
3990	3.71E-04
3991	3.38E-04
3992	2.52E-04
3993	1.53E-04
3994	6.49E-05
3995	5.53E-06
3996	-8.49E-06
3997	2.87E-05
3998	8.99E-05
3999	1.17E-04
4000	6.23E-05
4001	-6.58E-05
4002	-1.99E-04
4003	-2.40E-04
4004	-1.27E-04
4005	1.11E-04
4006	3.53E-04
4007	4.68E-04
4008	4.19E-04
4009	2.76E-04
4010	1.44E-04
4011	9.13E-05
4012	1.28E-04
4013	2.10E-04
4014	2.70E-04
4015	2.55E-04
4016	1.60E-04
4017	9.45E-06
4018	-1.61E-04
4019	-2.93E-04
4020	-3.21E-04
4021	-2.18E-04
4022	-2.55E-05
4023	1.64E-04
4024	2.61E-04
4025	2.30E-04
4026	1.18E-04
4027	2.90E-05
4028	5.64E-05
4029	2.14E-04
4030	4.14E-04
4031	5.30E-04
4032	4.91E-04
4033	3.17E-04
4034	8.15E-05
4035	-1.26E-04
4036	-2.32E-04
4037	-2.09E-04
4038	-9.05E-05
4039	4.46E-05
4040	1.24E-04
4041	1.09E-04
4042	4.50E-06
4043	-1.25E-04
4044	-1.81E-04
4045	-9.22E-05
4046	1.24E-04
4047	3.70E-04
4048	5.29E-04
4049	5.31E-04
4050	3.87E-04
4051	1.79E-04
4052	1.73E-05
4053	-2.35E-05
4054	5.14E-05
4055	1.70E-04
4056	2.44E-04
4057	2.11E-04
4058	7.04E-05
4059	-1.14E-04
4060	-2.54E-04
4061	-2.86E-04
4062	-1.88E-04
4063	9.83E-06
4064	2.23E-04
4065	3.42E-04
4066	3.17E-04
4067	1.90E-04
4068	5.60E-05
4069	-1.66E-06
4070	5.68E-05
4071	2.04E-04
4072	3.53E-04
4073	4.08E-04
4074	3.28E-04
4075	1.45E-04
4076	-5.16E-05
4077	-1.66E-04
4078	-1.51E-04
4079	-3.31E-05
4080	1.17E-04
4081	2.13E-04
4082	1.92E-04
4083	6.34E-05
4084	-8.78E-05
4085	-1.57E-04
4086	-1.01E-04
4087	5.01E-05
4088	2.24E-04
4089	3.42E-04
4090	3.53E-04
4091	2.54E-04
4092	1.08E-04
4093	-4.32E-06
4094	-2.67E-05
4095	4.54E-05
4096	1.71E-04
4097	2.73E-04
4098	2.78E-04
4099	1.66E-04
4100	-8.48E-07
4101	-1.30E-04
4102	-1.57E-04
4103	-7.82E-05
4104	5.62E-05
4105	1.68E-04
4106	1.96E-04
4107	1.39E-04
4108	4.78E-05
4109	-1.35E-05
4110	-9.78E-06
4111	5.72E-05
4112	1.62E-04
4113	2.62E-04
4114	3.10E-04
4115	2.72E-04
4116	1.59E-04
4117	2.21E-05
4118	-6.75E-05
4119	-6.04E-05
4120	3.67E-05
4121	1.57E-04
4122	2.16E-04
4123	1.67E-04
4124	3.10E-05
4125	-1.08E-04
4126	-1.57E-04
4127	-7.76E-05
4128	7.94E-05
4129	2.17E-04
4130	2.68E-04
4131	2.25E-04
4132	1.31E-04
4133	4.13E-05
4134	4.74E-06
4135	4.17E-05
4136	1.34E-04
4137	2.29E-04
4138	2.76E-04
4139	2.46E-04
4140	1.42E-04
4141	5.61E-06
4142	-9.33E-05
4143	-8.99E-05
4144	2.08E-05
4145	1.71E-04
4146	2.63E-04
4147	2.34E-04
4148	9.94E-05
4149	-5.49E-05
4150	-1.36E-04
4151	-9.60E-05
4152	4.07E-05
4153	1.93E-04
4154	2.84E-04
4155	2.88E-04
4156	2.25E-04
4157	1.29E-04
4158	4.53E-05
4159	1.71E-05
4160	6.73E-05
4161	1.77E-04
4162	2.86E-04
4163	3.15E-04
4164	2.28E-04
4165	5.91E-05
4166	-1.12E-04
4167	-2.07E-04
4168	-1.83E-04
4169	-5.89E-05
4170	8.58E-05
4171	1.61E-04
4172	1.39E-04
4173	6.58E-05
4174	1.31E-05
4175	3.19E-05
4176	1.29E-04
4177	2.69E-04
4178	3.87E-04
4179	4.27E-04
4180	3.70E-04
4181	2.49E-04
4182	1.17E-04
4183	9.96E-06
4184	-5.17E-05
4185	-6.20E-05
4186	-3.90E-05
4187	-2.43E-05
4188	-4.72E-05
4189	-9.94E-05
4190	-1.48E-04
4191	-1.52E-04
4192	-8.15E-05
4193	6.43E-05
4194	2.41E-04
4195	3.81E-04
4196	4.34E-04
4197	3.93E-04
4198	3.02E-04
4199	2.22E-04
4200	1.85E-04
4201	1.80E-04
4202	1.66E-04
4203	1.09E-04
4204	-8.96E-07
4205	-1.39E-04
4206	-2.56E-04
4207	-3.02E-04
4208	-2.60E-04
4209	-1.60E-04
4210	-4.16E-05
4211	7.26E-05
4212	1.69E-04
4213	2.28E-04
4214	2.48E-04
4215	2.58E-04
4216	2.85E-04
4217	3.39E-04
4218	3.98E-04
4219	4.18E-04
4220	3.51E-04
4221	1.86E-04
4222	-2.59E-05
4223	-1.98E-04
4224	-2.65E-04
4225	-2.27E-04
4226	-1.42E-04
4227	-8.00E-05
4228	-6.83E-05
4229	-8.43E-05
4230	-8.57E-05
4231	-3.52E-05
4232	8.03E-05
4233	2.37E-04
4234	3.90E-04
4235	4.97E-04
4236	5.35E-04
4237	4.89E-04
4238	3.65E-04
4239	1.98E-04
4240	5.26E-05
4241	-1.42E-05
4242	1.66E-06
4243	3.96E-05
4244	2.36E-05
4245	-7.29E-05
4246	-2.10E-04
4247	-3.12E-04
4248	-3.07E-04
4249	-1.75E-04
4250	3.26E-05
4251	2.24E-04
4252	3.44E-04
4253	3.91E-04
4254	3.90E-04
4255	3.59E-04
4256	3.17E-04
4257	2.91E-04
4258	2.96E-04
4259	3.21E-04
4260	3.20E-04
4261	2.42E-04
4262	7.16E-05
4263	-1.47E-04
4264	-3.29E-04
4265	-3.95E-04
4266	-3.15E-04
4267	-1.38E-04
4268	3.75E-05
4269	1.32E-04
4270	1.42E-04
4271	1.23E-04
4272	1.28E-04
4273	1.86E-04
4274	2.89E-04
4275	3.99E-04
4276	4.73E-04
4277	4.89E-04
4278	4.31E-04
4279	2.95E-04
4280	1.05E-04
4281	-7.91E-05
4282	-1.89E-04
4283	-1.90E-04
4284	-1.05E-04
4285	-1.26E-05
4286	1.37E-05
4287	-3.70E-05
4288	-1.08E-04
4289	-1.22E-04
4290	-4.17E-05
4291	1.10E-04
4292	2.72E-04
4293	3.92E-04
4294	4.40E-04
4295	4.12E-04
4296	3.27E-04
4297	2.15E-04
4298	1.07E-04
4299	3.69E-05
4300	3.36E-05
4301	8.20E-05
4302	1.21E-04
4303	9.61E-05
4304	3.75E-06
4305	-1.12E-04
4306	-1.87E-04
4307	-1.68E-04
4308	-5.72E-05
4309	9.12E-05
4310	2.14E-04
4311	2.75E-04
4312	2.72E-04
4313	2.21E-04
4314	1.49E-04
4315	8.56E-05
4316	5.83E-05
4317	8.79E-05
4318	1.66E-04
4319	2.41E-04
4320	2.48E-04
4321	1.65E-04
4322	3.49E-05
4323	-7.35E-05
4324	-1.04E-04
4325	-4.23E-05
4326	7.76E-05
4327	1.86E-04
4328	2.27E-04
4329	1.98E-04
4330	1.25E-04
4331	3.98E-05
4332	-3.02E-05
4333	-5.10E-05
4334	1.32E-06
4335	1.17E-04
4336	2.44E-04
4337	3.07E-04
4338	2.59E-04
4339	1.20E-04
4340	-2.67E-05
4341	-8.80E-05
4342	-2.36E-05
4343	1.24E-04
4344	2.61E-04
4345	3.14E-04
4346	2.61E-04
4347	1.38E-04
4348	7.92E-06
4349	-7.78E-05
4350	-9.58E-05
4351	-4.23E-05
4352	7.20E-05
4353	2.04E-04
4354	2.82E-04
4355	2.46E-04
4356	1.01E-04
4357	-7.23E-05
4358	-1.60E-04
4359	-8.99E-05
4360	1.09E-04
4361	3.20E-04
4362	4.25E-04
4363	3.70E-04
4364	2.04E-04
4365	3.05E-05
4366	-6.05E-05
4367	-4.87E-05
4368	3.42E-05
4369	1.47E-04
4370	2.50E-04
4371	2.94E-04
4372	2.36E-04
4373	8.24E-05
4374	-9.79E-05
4375	-1.99E-04
4376	-1.45E-04
4377	5.44E-05
4378	2.96E-04
4379	4.32E-04
4380	3.79E-04
4381	1.80E-04
4382	-2.76E-05
4383	-1.14E-04
4384	-4.42E-05
4385	1.21E-04
4386	2.83E-04
4387	3.68E-04
4388	3.47E-04
4389	2.30E-04
4390	5.89E-05
4391	-1.02E-04
4392	-1.82E-04
4393	-1.29E-04
4394	4.76E-05
4395	2.62E-04
4396	3.86E-04
4397	3.32E-04
4398	1.24E-04
4399	-1.09E-04
4400	-2.11E-04
4401	-1.14E-04
4402	1.19E-04
4403	3.42E-04
4404	4.39E-04
4405	3.78E-04
4406	2.12E-04
4407	3.08E-05
4408	-9.04E-05
4409	-1.11E-04
4410	-2.79E-05
4411	1.24E-04
4412	2.76E-04
4413	3.48E-04
4414	2.85E-04
4415	1.02E-04
4416	-1.03E-04
4417	-1.98E-04
4418	-1.11E-04
4419	1.10E-04
4420	3.32E-04
4421	4.18E-04
4422	3.23E-04
4423	1.18E-04
4424	-7.40E-05
4425	-1.55E-04
4426	-9.63E-05
4427	5.59E-05
4428	2.16E-04
4429	3.14E-04
4430	3.20E-04
4431	2.35E-04
4432	9.18E-05
4433	-4.03E-05
4434	-8.09E-05
4435	9.47E-06
4436	1.93E-04
4437	3.63E-04
4438	4.06E-04
4439	2.79E-04
4440	4.97E-05
4441	-1.54E-04
4442	-2.25E-04
4443	-1.39E-04
4444	4.18E-05
4445	2.10E-04
4446	2.79E-04
4447	2.33E-04
4448	1.19E-04
4449	1.05E-05
4450	-3.18E-05
4451	1.42E-05
4452	1.36E-04
4453	2.93E-04
4454	4.14E-04
4455	4.25E-04
4456	3.05E-04
4457	1.10E-04
4458	-6.82E-05
4459	-1.47E-04
4460	-9.83E-05
4461	3.45E-05
4462	1.58E-04
4463	1.86E-04
4464	1.06E-04
4465	-2.10E-05
4466	-1.06E-04
4467	-9.43E-05
4468	1.52E-05
4469	1.75E-04
4470	3.19E-04
4471	3.96E-04
4472	3.90E-04
4473	3.20E-04
4474	2.18E-04
4475	1.26E-04
4476	7.78E-05
4477	8.71E-05
4478	1.35E-04
4479	1.72E-04
4480	1.51E-04
4481	6.34E-05
4482	-4.94E-05
4483	-1.23E-04
4484	-1.15E-04
4485	-2.67E-05
4486	9.51E-05
4487	1.88E-04
4488	2.17E-04
4489	1.96E-04
4490	1.69E-04
4491	1.67E-04
4492	1.94E-04
4493	2.28E-04
4494	2.42E-04
4495	2.25E-04
4496	1.89E-04
4497	1.50E-04
4498	1.07E-04
4499	5.96E-05
4500	2.86E-05
4501	3.20E-05
4502	5.96E-05
4503	8.59E-05
4504	9.15E-05
4505	6.48E-05
4506	1.60E-05
4507	-9.78E-06
4508	2.80E-05
4509	1.14E-04
4510	1.91E-04
4511	2.16E-04
4512	1.87E-04
4513	1.33E-04
4514	9.49E-05
4515	1.07E-04
4516	1.63E-04
4517	2.18E-04
4518	2.40E-04
4519	2.25E-04
4520	1.83E-04
4521	1.29E-04
4522	7.64E-05
4523	3.54E-05
4524	1.64E-05
4525	2.87E-05
4526	6.51E-05
4527	9.23E-05
4528	7.52E-05
4529	1.23E-05
4530	-5.58E-05
4531	-7.29E-05
4532	-8.61E-06
4533	1.16E-04
4534	2.41E-04
4535	3.10E-04
4536	3.02E-04
4537	2.45E-04
4538	1.88E-04
4539	1.66E-04
4540	1.80E-04
4541	2.04E-04
4542	2.11E-04
4543	1.83E-04
4544	1.19E-04
4545	2.33E-05
4546	-9.07E-05
4547	-1.87E-04
4548	-2.17E-04
4549	-1.56E-04
4550	-3.49E-05
4551	8.91E-05
4552	1.70E-04
4553	1.95E-04
4554	1.81E-04
4555	1.65E-04
4556	1.90E-04
4557	2.64E-04
4558	3.50E-04
4559	3.89E-04
4560	3.56E-04
4561	2.66E-04
4562	1.45E-04
4563	1.99E-05
4564	-7.89E-05
4565	-1.26E-04
4566	-1.20E-04
4567	-8.27E-05
4568	-4.40E-05
4569	-1.96E-05
4570	-9.27E-06
4571	8.89E-07
4572	3.49E-05
4573	1.10E-04
4574	2.15E-04
4575	3.13E-04
4576	3.68E-04
4577	3.70E-04
4578	3.27E-04
4579	2.57E-04
4580	1.85E-04
4581	1.32E-04
4582	1.01E-04
4583	7.52E-05
4584	3.77E-05
4585	-1.33E-05
4586	-6.90E-05
4587	-1.11E-04
4588	-1.16E-04
4589	-7.02E-05
4590	1.71E-05
4591	1.12E-04
4592	1.74E-04
4593	1.89E-04
4594	1.82E-04
4595	1.86E-04
4596	2.11E-04
4597	2.40E-04
4598	2.54E-04
4599	2.44E-04
4600	2.04E-04
4601	1.44E-04
4602	7.94E-05
4603	2.02E-05
4604	-2.54E-05
4605	-3.98E-05
4606	-8.79E-06
4607	5.66E-05
4608	1.15E-04
4609	1.24E-04
4610	7.72E-05
4611	1.84E-05
4612	7.22E-06
4613	7.15E-05
4614	1.82E-04
4615	2.69E-04
4616	2.82E-04
4617	2.22E-04
4618	1.32E-04
4619	6.15E-05
4620	3.60E-05
4621	5.05E-05
4622	7.78E-05
4623	9.86E-05
4624	1.15E-04
4625	1.29E-04
4626	1.17E-04
4627	5.62E-05
4628	-3.13E-05
4629	-7.44E-05
4630	-1.65E-05
4631	1.22E-04
4632	2.54E-04
4633	2.91E-04
4634	2.14E-04
4635	7.56E-05
4636	-3.24E-05
4637	-3.99E-05
4638	4.60E-05
4639	1.48E-04
4640	1.89E-04
4641	1.58E-04
4642	9.74E-05
4643	4.69E-05
4644	1.17E-05
4645	-1.92E-05
4646	-3.26E-05
4647	8.10E-06
4648	1.17E-04
4649	2.49E-04
4650	3.17E-04
4651	2.59E-04
4652	1.00E-04
4653	-5.10E-05
4654	-8.25E-05
4655	2.50E-05
4656	1.83E-04
4657	2.74E-04
4658	2.35E-04
4659	9.57E-05
4660	-4.63E-05
4661	-1.02E-04
4662	-6.80E-05
4663	-4.40E-06
4664	5.21E-05
4665	1.15E-04
4666	1.95E-04
4667	2.57E-04
4668	2.49E-04
4669	1.59E-04
4670	3.90E-05
4671	-1.75E-05
4672	5.08E-05
4673	2.11E-04
4674	3.44E-04
4675	3.34E-04
4676	1.71E-04
4677	-4.22E-05
4678	-1.65E-04
4679	-1.37E-04
4680	-1.41E-05
4681	9.72E-05
4682	1.37E-04
4683	1.28E-04
4684	1.18E-04
4685	1.21E-04
4686	1.13E-04
4687	8.29E-05
4688	6.61E-05
4689	1.11E-04
4690	2.22E-04
4691	3.36E-04
4692	3.59E-04
4693	2.41E-04
4694	3.05E-05
4695	-1.42E-04
4696	-1.65E-04
4697	-3.83E-05
4698	1.24E-04
4699	1.98E-04
4700	1.50E-04
4701	4.70E-05
4702	-1.82E-05
4703	-5.04E-06
4704	5.93E-05
4705	1.29E-04
4706	1.86E-04
4707	2.42E-04
4708	3.00E-04
4709	3.24E-04
4710	2.67E-04
4711	1.22E-04
4712	-3.70E-05
4713	-1.09E-04
4714	-4.99E-05
4715	8.50E-05
4716	1.82E-04
4717	1.56E-04
4718	2.64E-05
4719	-9.90E-05
4720	-1.13E-04
4721	-4.46E-06
4722	1.48E-04
4723	2.53E-04
4724	2.83E-04
4725	2.69E-04
4726	2.39E-04
4727	2.00E-04
4728	1.40E-04
4729	6.36E-05
4730	5.13E-06
4731	9.00E-07
4732	4.81E-05
4733	9.19E-05
4734	6.54E-05
4735	-4.81E-05
4736	-1.82E-04
4737	-2.25E-04
4738	-1.24E-04
4739	7.16E-05
4740	2.49E-04
4741	3.25E-04
4742	2.92E-04
4743	2.11E-04
4744	1.54E-04
4745	1.51E-04
4746	1.77E-04
4747	1.93E-04
4748	1.83E-04
4749	1.52E-04
4750	1.01E-04
4751	2.10E-05
4752	-8.83E-05
4753	-2.00E-04
4754	-2.58E-04
4755	-2.11E-04
4756	-6.27E-05
4757	1.13E-04
4758	2.23E-04
4759	2.24E-04
4760	1.54E-04
4761	1.02E-04
4762	1.30E-04
4763	2.27E-04
4764	3.28E-04
4765	3.70E-04
4766	3.28E-04
4767	2.17E-04
4768	7.89E-05
4769	-4.42E-05
4770	-1.27E-04
4771	-1.65E-04
4772	-1.56E-04
4773	-1.02E-04
4774	-2.57E-05
4775	2.44E-05
4776	1.61E-05
4777	-2.64E-05
4778	-4.13E-05
4779	1.78E-05
4780	1.51E-04
4781	3.08E-04
4782	4.13E-04
4783	4.12E-04
4784	3.15E-04
4785	1.76E-04
4786	6.06E-05
4787	9.01E-06
4788	1.67E-05
4789	4.32E-05
4790	5.01E-05
