Points	Interferogram
14198	4.24E-04
14199	4.22E-04
14200	4.26E-04
14201	4.29E-04
14202	4.25E-04
14203	4.20E-04
14204	4.24E-04
14205	4.26E-04
14206	4.22E-04
14207	4.20E-04
14208	4.24E-04
14209	4.27E-04
14210	4.22E-04
14211	4.18E-04
14212	4.23E-04
14213	4.30E-04
14214	4.27E-04
14215	4.22E-04
14216	4.22E-04
14217	4.31E-04
14218	4.35E-04
14219	4.31E-04
14220	4.30E-04
14221	4.34E-04
14222	4.39E-04
14223	4.40E-04
14224	4.42E-04
14225	4.45E-04
14226	4.45E-04
14227	4.47E-04
14228	4.53E-04
14229	4.57E-04
14230	4.56E-04
14231	0.00045643
14232	0.000460737
14233	4.64E-04
14234	4.66E-04
14235	4.70E-04
14236	0.000468575
14237	0.000467583
14238	0.000471307
14239	0.000476029
14240	4.75E-04
14241	4.73E-04
14242	4.73E-04
14243	4.76E-04
14244	4.76E-04
14245	4.74E-04
14246	4.72E-04
14247	4.74E-04
14248	4.73E-04
14249	4.69E-04
14250	4.67E-04
14251	4.69E-04
14252	4.68E-04
14253	4.62E-04
14254	4.58E-04
14255	4.62E-04
14256	0.000461715
14257	0.000456487
14258	4.52E-04
14259	4.53E-04
14260	4.54E-04
14261	0.000451733
14262	0.000448892
14263	0.000448063
14264	0.000450509
14265	4.51E-04
14266	4.46E-04
14267	4.46E-04
14268	4.54E-04
14269	4.58E-04
14270	0.000450143
14271	0.000448003
14272	0.000460794
14273	0.000468577
14274	4.65E-04
14275	4.60E-04
14276	4.66E-04
14277	0.000479089
14278	0.000484649
14279	0.000480458
14280	0.000479121
14281	4.90E-04
14282	5.00E-04
14283	5.00E-04
14284	4.97E-04
14285	5.04E-04
14286	5.12E-04
14287	5.11E-04
14288	5.09E-04
14289	5.15E-04
14290	5.21E-04
14291	5.16E-04
14292	0.000513066
14293	0.000517725
14294	0.000519215
14295	5.15E-04
14296	5.11E-04
14297	5.07E-04
14298	0.00050439
14299	0.000505576
14300	0.000498722
14301	4.88E-04
14302	4.84E-04
14303	4.83E-04
14304	4.76E-04
14305	4.65E-04
14306	4.57E-04
14307	4.56E-04
14308	4.51E-04
14309	4.36E-04
14310	4.28E-04
14311	4.29E-04
14312	0.000427216
14313	0.000413865
14314	0.000404897
14315	4.08E-04
14316	4.09E-04
14317	0.000404273
14318	0.000396394
14319	0.000397522
14320	0.000405146
14321	0.000408154
14322	4.05E-04
14323	4.07E-04
14324	4.19E-04
14325	4.29E-04
14326	4.32E-04
14327	4.36E-04
14328	0.000449696
14329	0.000467122
14330	0.000474319
14331	4.79E-04
14332	4.97E-04
14333	5.14E-04
14334	5.22E-04
14335	5.34E-04
14336	5.50E-04
14337	5.61E-04
14338	5.69E-04
14339	5.80E-04
14340	5.93E-04
14341	6.03E-04
14342	6.07E-04
14343	6.05E-04
14344	6.09E-04
14345	6.19E-04
14346	0.000621004
14347	0.000612118
14348	0.000599268
14349	0.000593349
14350	0.000593419
14351	5.86E-04
14352	5.64E-04
14353	5.42E-04
14354	5.26E-04
14355	5.12E-04
14356	0.000496937
14357	0.000473065
14358	0.000443903
14359	0.000418983
14360	4.00E-04
14361	3.82E-04
14362	3.63E-04
14363	3.41E-04
14364	3.17E-04
14365	2.96E-04
14366	2.88E-04
14367	0.000287087
14368	0.00027983
14369	0.000267323
14370	2.59E-04
14371	2.68E-04
14372	2.91E-04
14373	3.08E-04
14374	3.16E-04
14375	0.00033434
14376	0.000363425
14377	0.000396469
14378	4.40E-04
14379	4.86E-04
14380	5.23E-04
14381	5.50E-04
14382	5.92E-04
14383	6.56E-04
14384	7.15E-04
14385	7.52E-04
14386	7.80E-04
14387	8.06E-04
14388	0.000841261
14389	0.000890964
14390	0.000931289
14391	9.28E-04
14392	8.99E-04
14393	0.000889244
14394	0.000903757
14395	0.000907918
14396	0.000875489
14397	0.000804438
14398	0.000722173
14399	6.69E-04
14400	6.57E-04
14401	6.29E-04
14402	5.28E-04
14403	3.97E-04
14404	0.000332358
14405	0.000328454
14406	0.000306222
14407	0.000256725
14408	2.21E-04
14409	1.85E-04
14410	0.000158336
14411	0.000201928
14412	3.01E-04
14413	0.000371157
14414	0.000387691
14415	0.000395004
14416	0.000404738
14417	4.39E-04
14418	0.000552083
14419	0.000650215
14420	5.22E-04
14421	0.000196411
14422	-3.37586E-05
14423	-9.57694E-05
14424	-0.000239189
14425	-0.000541588
14426	-8.38E-04
14427	-0.001082829
14428	-0.001288071
14429	-1.29E-03
14430	-9.71E-04
14431	-0.000279014
14432	1.00E-03
14433	2.88E-03
14434	4.54E-03
14435	0.004945566
14436	0.004152485
14437	0.002999379
14438	0.001902231
14439	0.000815896
14440	-0.000200539
14441	-0.001332448
14442	-0.00313474
14443	-0.00536384
14444	-0.006460521
14445	-0.004836925
14446	-0.000230385
14447	0.006005932
14448	0.01145485
14449	0.014379821
14450	0.015459029
14451	0.01625281
14452	0.015749005
14453	0.011060886
14454	0.002509365
14455	-0.004948839
14456	-0.007546371
14457	-0.007485822
14458	-0.009044773
14459	-0.011613066
14460	-0.010731507
14461	-0.00713932
14462	-0.009113372
14463	-0.019562981
14464	-0.026414608
14465	-0.017627615
14466	-0.004034819
14467	-0.014566779
14468	-0.062297314
14469	-0.113088969
14470	-9.42E-02
14471	0.037203854
14472	0.216819743
14473	0.302578247
14474	0.216819743
14475	0.037203854
14476	-0.094170161
14477	-0.113088969
14478	-0.062297314
14479	-0.014566779
14480	-0.004034819
14481	-1.76E-02
14482	-0.026414608
14483	-0.019562981
14484	-0.009113372
14485	-0.00713932
14486	-0.010731507
14487	-0.011613066
14488	-0.009044773
14489	-0.007485822
14490	-0.007546371
14491	-0.004948839
14492	0.002509365
14493	0.011060886
14494	0.015749005
14495	0.01625281
14496	1.55E-02
14497	1.44E-02
14498	0.01145485
14499	0.006005932
14500	-0.000230385
14501	-0.004836925
14502	-0.006460521
14503	-0.00536384
14504	-0.00313474
14505	-0.001332448
14506	-2.01E-04
14507	0.000815896
14508	0.001902231
14509	0.002999379
14510	4.15E-03
14511	0.004945566
14512	0.004539042
14513	0.002883853
14514	1.00E-03
14515	-2.79E-04
14516	-9.71E-04
14517	-1.29E-03
14518	-1.29E-03
14519	-0.001082829
14520	-0.000837616
14521	-0.000541588
14522	-0.000239189
14523	-9.58E-05
14524	-3.37586E-05
14525	0.000196411
14526	0.000522318
14527	6.50E-04
14528	5.52E-04
14529	0.000438745
14530	0.000404738
14531	0.000395004
14532	0.000387691
14533	3.71E-04
14534	3.01E-04
14535	0.000201928
14536	0.000158336
14537	0.000184865
14538	0.00022059
14539	0.000256725
14540	3.06E-04
14541	3.28E-04
14542	3.32E-04
14543	3.97E-04
14544	5.28E-04
14545	6.29E-04
14546	6.57E-04
14547	6.69E-04
14548	7.22E-04
14549	8.04E-04
14550	8.75E-04
14551	9.08E-04
14552	9.04E-04
14553	8.89E-04
14554	8.99E-04
14555	9.28E-04
14556	9.31E-04
14557	8.91E-04
14558	0.000841261
14559	0.00080622
14560	7.80E-04
14561	7.52E-04
14562	7.15E-04
14563	6.56E-04
14564	5.92E-04
14565	5.50E-04
14566	5.23E-04
14567	0.000486044
14568	0.000439913
14569	0.000396469
14570	0.000363425
14571	0.00033434
14572	3.16E-04
14573	3.08E-04
14574	2.91E-04
14575	2.68E-04
14576	0.000258725
14577	0.000267323
14578	0.00027983
14579	0.000287087
14580	2.88E-04
14581	2.96E-04
14582	3.17E-04
14583	0.00034088
14584	0.000362812
14585	3.82E-04
14586	4.00E-04
14587	4.19E-04
14588	4.44E-04
14589	4.73E-04
14590	4.97E-04
14591	5.12E-04
14592	5.26E-04
14593	5.42E-04
14594	5.64E-04
14595	0.000585524
14596	0.000593419
14597	5.93E-04
14598	5.99E-04
14599	6.12E-04
14600	6.21E-04
14601	6.19E-04
14602	6.09E-04
14603	6.05E-04
14604	6.07E-04
14605	0.000603407
14606	0.000592612
14607	0.00057952
14608	0.000568773
14609	0.000561339
14610	5.50E-04
14611	5.34E-04
14612	0.000521776
14613	0.000513549
14614	0.00049689
14615	4.79E-04
14616	4.74E-04
14617	4.67E-04
14618	4.50E-04
14619	4.36E-04
14620	4.32E-04
14621	4.29E-04
14622	4.19E-04
14623	4.07E-04
14624	4.05E-04
14625	4.08E-04
14626	0.000405146
14627	0.000397522
14628	0.000396394
14629	0.000404273
14630	4.09E-04
14631	4.08E-04
14632	4.05E-04
14633	0.000413865
14634	0.000427216
14635	4.29E-04
14636	4.28E-04
14637	4.36E-04
14638	4.51E-04
14639	4.56E-04
14640	4.57E-04
14641	4.65E-04
14642	4.76E-04
14643	4.83E-04
14644	4.84E-04
14645	4.88E-04
14646	0.000498722
14647	0.000505576
14648	0.00050439
14649	5.07E-04
14650	5.11E-04
14651	5.15E-04
14652	0.000519215
14653	0.000517725
14654	0.000513066
14655	0.000515906
14656	5.21E-04
14657	5.15E-04
14658	5.09E-04
14659	5.11E-04
14660	5.12E-04
14661	0.000503561
14662	0.000496612
14663	0.000499834
14664	0.00049971
14665	0.00048976
14666	4.79E-04
14667	4.80E-04
14668	0.000484649
14669	0.000479089
14670	0.000466455
14671	0.000459949
14672	4.65E-04
14673	4.69E-04
14674	4.61E-04
14675	4.48E-04
14676	4.50E-04
14677	4.58E-04
14678	4.54E-04
14679	4.46E-04
14680	4.46E-04
14681	4.51E-04
14682	4.51E-04
14683	4.48E-04
14684	4.49E-04
14685	4.52E-04
14686	4.54E-04
14687	4.53E-04
14688	0.000452109
14689	0.000456487
14690	0.000461715
14691	4.62E-04
14692	4.58E-04
14693	4.62E-04
14694	0.000467989
14695	0.000469475
14696	0.000467254
14697	4.69E-04
14698	4.73E-04
14699	4.74E-04
14700	4.72E-04
14701	4.74E-04
14702	4.76E-04
14703	4.76E-04
14704	4.73E-04
14705	4.73E-04
14706	4.75E-04
14707	4.76E-04
14708	4.71E-04
14709	4.68E-04
14710	4.69E-04
14711	4.70E-04
14712	4.66E-04
14713	4.64E-04
14714	4.61E-04
14715	4.56E-04
14716	4.56E-04
14717	4.57E-04
14718	4.53E-04
14719	4.47E-04
14720	4.45E-04
14721	4.45E-04
14722	4.42E-04
14723	4.40E-04
14724	4.39E-04
14725	4.34E-04
14726	4.30E-04
14727	4.31E-04
14728	4.35E-04
14729	4.31E-04
14730	4.22E-04
14731	4.22E-04
14732	4.27E-04
14733	4.30E-04
14734	4.23E-04
14735	0.000418347
14736	0.000422172
14737	4.27E-04
14738	4.24E-04
14739	4.20E-04
14740	0.000422485
14741	0.00042638
14742	4.24E-04
14743	4.20E-04
14744	4.25E-04
14745	4.29E-04
14746	4.26E-04
14747	4.22E-04
14748	4.24E-04
14749	4.30E-04
14750	4.30E-04
14751	4.26E-04
14752	4.25E-04
14753	4.26E-04
14754	4.29E-04
14755	4.30E-04
14756	4.27E-04
14757	4.24E-04
14758	4.26E-04
14759	4.28E-04
14760	4.25E-04
14761	4.23E-04
14762	4.25E-04
14763	4.22E-04
14764	4.19E-04
14765	4.20E-04
14766	4.21E-04
14767	4.18E-04
14768	4.14E-04
14769	4.14E-04
14770	4.14E-04
14771	4.13E-04
14772	4.13E-04
14773	4.11E-04
14774	4.07E-04
14775	4.05E-04
14776	0.000408812
14777	0.00040995
14778	4.05E-04
14779	4.00E-04
14780	4.01E-04
14781	0.000407123
14782	0.000407546
14783	0.000399975
14784	0.000396649
14785	4.03E-04
14786	4.07E-04
14787	4.03E-04
14788	3.99E-04
14789	4.01E-04
14790	4.04E-04
14791	4.04E-04
14792	4.04E-04
14793	4.04E-04
14794	4.03E-04
14795	4.05E-04
14796	4.06E-04
14797	4.06E-04
14798	4.07E-04
14799	4.07E-04
14800	4.06E-04
14801	4.06E-04
14802	4.09E-04
14803	4.09E-04
14804	4.08E-04
14805	4.06E-04
14806	4.07E-04
14807	4.10E-04
14808	4.09E-04
14809	4.05E-04
14810	4.05E-04
14811	4.08E-04
14812	4.07E-04
14813	4.04E-04
14814	4.02E-04
14815	4.03E-04
14816	4.04E-04
14817	4.02E-04
14818	3.99E-04
14819	3.98E-04
14820	4.00E-04
14821	3.99E-04
14822	3.94E-04
14823	3.93E-04
14824	3.96E-04
14825	3.95E-04
14826	3.90E-04
14827	3.88E-04
14828	3.92E-04
14829	3.91E-04
14830	3.87E-04
14831	3.84E-04
14832	3.87E-04
14833	3.90E-04
14834	3.85E-04
14835	3.81E-04
14836	3.85E-04
14837	3.88E-04
14838	3.84E-04
14839	3.80E-04
14840	3.84E-04
14841	3.87E-04
14842	3.84E-04
14843	3.80E-04
14844	3.82E-04
14845	3.86E-04
14846	3.85E-04
14847	3.82E-04
14848	3.81E-04
14849	3.85E-04
14850	3.87E-04
14851	3.84E-04
14852	3.80E-04
14853	3.82E-04
14854	3.87E-04
14855	3.86E-04
14856	3.81E-04
14857	3.79E-04
14858	3.84E-04
14859	3.86E-04
14860	3.81E-04
14861	3.77E-04
14862	3.79E-04
14863	3.82E-04
14864	3.80E-04
14865	3.75E-04
14866	3.73E-04
14867	3.75E-04
14868	3.77E-04
14869	3.74E-04
14870	3.68E-04
14871	3.68E-04
14872	3.71E-04
14873	3.70E-04
14874	3.64E-04
14875	3.61E-04
14876	3.64E-04
14877	3.65E-04
14878	3.60E-04
14879	3.57E-04
14880	3.58E-04
14881	3.57E-04
14882	3.55E-04
14883	3.55E-04
14884	3.54E-04
14885	3.51E-04
14886	3.50E-04
14887	3.51E-04
14888	3.51E-04
14889	3.49E-04
14890	3.48E-04
14891	3.47E-04
14892	3.47E-04
14893	3.48E-04
14894	3.49E-04
14895	3.46E-04
14896	3.43E-04
14897	3.45E-04
14898	3.48E-04
14899	3.47E-04
14900	3.44E-04
14901	3.43E-04
14902	3.45E-04
14903	3.46E-04
14904	3.45E-04
14905	3.44E-04
14906	3.43E-04
14907	3.43E-04
14908	3.44E-04
14909	3.43E-04
14910	3.41E-04
14911	3.42E-04
14912	3.42E-04
14913	3.39E-04
14914	3.38E-04
14915	3.40E-04
14916	3.39E-04
14917	3.36E-04
14918	3.33E-04
14919	3.34E-04
14920	3.35E-04
14921	3.33E-04
14922	3.29E-04
14923	3.26E-04
14924	3.27E-04
14925	3.28E-04
14926	3.25E-04
14927	3.21E-04
14928	3.20E-04
14929	3.19E-04
14930	3.19E-04
14931	3.18E-04
14932	3.14E-04
14933	3.12E-04
14934	3.11E-04
14935	3.12E-04
14936	3.10E-04
14937	3.07E-04
14938	3.05E-04
14939	3.05E-04
14940	3.05E-04
14941	3.02E-04
14942	3.00E-04
14943	3.02E-04
14944	3.02E-04
14945	2.98E-04
14946	2.96E-04
14947	2.99E-04
14948	3.01E-04
14949	2.97E-04
14950	2.94E-04
14951	2.95E-04
14952	2.99E-04
14953	2.98E-04
14954	2.94E-04
14955	2.93E-04
14956	2.97E-04
14957	2.98E-04
14958	2.95E-04
14959	2.94E-04
14960	2.97E-04
14961	2.98E-04
14962	2.95E-04
14963	2.94E-04
14964	2.98E-04
14965	3.00E-04
14966	2.96E-04
14967	2.94E-04
14968	2.97E-04
14969	3.01E-04
14970	2.99E-04
14971	2.95E-04
14972	2.95E-04
14973	2.99E-04
14974	3.01E-04
14975	2.98E-04
14976	2.94E-04
14977	2.97E-04
14978	3.01E-04
14979	2.99E-04
14980	2.95E-04
14981	2.96E-04
14982	3.00E-04
14983	2.99E-04
14984	2.94E-04
14985	2.95E-04
14986	3.01E-04
14987	3.00E-04
14988	2.94E-04
14989	2.93E-04
14990	2.98E-04
14991	3.00E-04
14992	2.96E-04
14993	2.93E-04
14994	2.95E-04
14995	2.99E-04
14996	2.98E-04
14997	2.94E-04
14998	2.93E-04
14999	2.97E-04
15000	2.98E-04
15001	2.95E-04
15002	2.94E-04
15003	2.97E-04
15004	2.97E-04
15005	2.94E-04
15006	2.93E-04
15007	2.96E-04
15008	2.97E-04
15009	2.94E-04
15010	2.92E-04
15011	2.94E-04
15012	2.97E-04
15013	2.95E-04
15014	2.92E-04
15015	2.92E-04
15016	2.94E-04
15017	2.94E-04
15018	2.92E-04
15019	2.91E-04
15020	2.91E-04
15021	2.92E-04
15022	2.91E-04
15023	2.89E-04
15024	2.90E-04
15025	2.91E-04
15026	2.89E-04
15027	2.86E-04
15028	2.87E-04
15029	2.89E-04
15030	2.88E-04
15031	2.84E-04
15032	2.84E-04
15033	2.87E-04
15034	2.86E-04
15035	2.83E-04
15036	2.83E-04
15037	2.85E-04
15038	2.84E-04
15039	2.81E-04
15040	2.82E-04
15041	2.83E-04
15042	2.83E-04
15043	2.81E-04
15044	2.80E-04
15045	2.82E-04
15046	2.84E-04
15047	2.82E-04
15048	2.80E-04
15049	2.79E-04
15050	2.82E-04
15051	2.84E-04
15052	2.82E-04
15053	2.78E-04
15054	2.79E-04
15055	2.83E-04
15056	2.84E-04
15057	2.80E-04
15058	2.79E-04
15059	2.81E-04
15060	2.82E-04
15061	2.81E-04
15062	2.81E-04
15063	2.81E-04
15064	2.80E-04
15065	2.79E-04
15066	2.81E-04
15067	2.81E-04
15068	2.79E-04
15069	2.77E-04
15070	2.78E-04
15071	2.79E-04
15072	2.78E-04
15073	2.76E-04
15074	2.76E-04
15075	2.76E-04
15076	2.75E-04
15077	2.74E-04
15078	2.75E-04
15079	2.73E-04
15080	2.72E-04
15081	2.71E-04
15082	2.71E-04
15083	2.71E-04
15084	2.70E-04
15085	2.68E-04
15086	2.67E-04
15087	2.68E-04
15088	2.69E-04
15089	2.67E-04
15090	2.64E-04
15091	2.65E-04
15092	2.67E-04
15093	2.65E-04
15094	2.63E-04
15095	2.63E-04
15096	2.65E-04
15097	2.63E-04
15098	2.62E-04
15099	2.63E-04
15100	2.64E-04
15101	2.63E-04
15102	2.62E-04
15103	2.62E-04
15104	2.64E-04
15105	2.64E-04
15106	2.64E-04
15107	2.62E-04
15108	2.63E-04
15109	2.65E-04
15110	2.65E-04
15111	2.63E-04
15112	2.64E-04
15113	2.65E-04
15114	2.65E-04
15115	2.64E-04
15116	2.65E-04
15117	2.65E-04
15118	2.65E-04
15119	2.64E-04
15120	2.64E-04
15121	2.65E-04
15122	2.64E-04
15123	2.63E-04
15124	2.64E-04
15125	2.64E-04
15126	2.63E-04
15127	2.62E-04
15128	2.63E-04
15129	2.63E-04
15130	2.61E-04
15131	2.60E-04
15132	2.60E-04
15133	2.60E-04
15134	2.58E-04
15135	2.58E-04
15136	2.58E-04
15137	2.56E-04
15138	2.56E-04
15139	2.56E-04
15140	2.54E-04
15141	2.53E-04
15142	2.53E-04
15143	2.52E-04
15144	2.51E-04
15145	2.51E-04
15146	2.51E-04
15147	2.48E-04
15148	2.48E-04
15149	2.50E-04
15150	2.48E-04
15151	2.46E-04
15152	2.46E-04
15153	2.47E-04
15154	2.46E-04
15155	2.45E-04
15156	2.45E-04
15157	2.44E-04
15158	2.44E-04
15159	2.44E-04
15160	2.44E-04
15161	2.43E-04
15162	2.42E-04
15163	2.44E-04
15164	2.43E-04
15165	2.41E-04
15166	2.41E-04
15167	2.43E-04
15168	2.42E-04
15169	2.40E-04
15170	2.39E-04
15171	2.41E-04
15172	2.41E-04
15173	2.40E-04
15174	2.37E-04
15175	2.37E-04
15176	2.39E-04
15177	2.39E-04
15178	2.37E-04
15179	2.34E-04
15180	2.35E-04
15181	2.37E-04
15182	2.35E-04
15183	2.33E-04
15184	2.32E-04
15185	2.34E-04
15186	2.32E-04
15187	2.30E-04
15188	2.30E-04
15189	2.31E-04
15190	2.29E-04
15191	2.26E-04
15192	2.27E-04
15193	2.29E-04
15194	2.27E-04
15195	2.24E-04
15196	2.24E-04
15197	2.24E-04
15198	2.25E-04
15199	2.24E-04
15200	2.22E-04
15201	2.21E-04
15202	2.22E-04
15203	2.23E-04
15204	2.22E-04
15205	2.20E-04
15206	2.20E-04
15207	2.20E-04
15208	2.20E-04
15209	2.20E-04
15210	2.20E-04
15211	2.19E-04
15212	2.18E-04
15213	2.19E-04
15214	2.20E-04
15215	2.20E-04
15216	2.18E-04
15217	2.18E-04
15218	2.19E-04
15219	2.19E-04
15220	2.18E-04
15221	2.18E-04
15222	2.18E-04
15223	2.17E-04
15224	2.16E-04
15225	2.17E-04
15226	2.17E-04
15227	2.16E-04
15228	2.15E-04
15229	2.14E-04
15230	2.15E-04
15231	2.14E-04
15232	2.14E-04
15233	2.13E-04
15234	2.11E-04
15235	2.10E-04
15236	2.11E-04
15237	2.11E-04
15238	2.07E-04
15239	2.06E-04
15240	2.07E-04
15241	2.07E-04
15242	2.04E-04
15243	2.03E-04
15244	2.03E-04
15245	2.02E-04
15246	2.01E-04
15247	1.99E-04
15248	1.99E-04
15249	1.99E-04
15250	1.97E-04
15251	1.94E-04
15252	1.95E-04
15253	1.96E-04
15254	1.94E-04
15255	1.92E-04
15256	1.91E-04
15257	1.92E-04
15258	1.92E-04
15259	1.91E-04
15260	1.88E-04
15261	1.88E-04
15262	1.89E-04
15263	1.90E-04
15264	1.88E-04
15265	1.87E-04
15266	1.87E-04
15267	1.87E-04
15268	1.87E-04
15269	1.87E-04
15270	1.87E-04
15271	1.86E-04
15272	1.86E-04
15273	1.88E-04
15274	1.86E-04
15275	1.85E-04
15276	1.86E-04
15277	1.87E-04
15278	1.86E-04
15279	1.84E-04
15280	1.86E-04
15281	1.87E-04
15282	1.86E-04
15283	1.84E-04
15284	1.85E-04
15285	1.87E-04
15286	1.86E-04
15287	1.84E-04
15288	1.84E-04
15289	1.86E-04
15290	1.85E-04
15291	1.83E-04
15292	1.83E-04
15293	1.85E-04
15294	1.84E-04
15295	1.82E-04
15296	1.83E-04
15297	1.83E-04
15298	1.82E-04
15299	1.81E-04
15300	1.81E-04
15301	1.80E-04
15302	1.80E-04
15303	1.81E-04
15304	1.80E-04
15305	1.77E-04
15306	1.77E-04
15307	1.80E-04
15308	1.80E-04
15309	1.76E-04
15310	1.75E-04
15311	1.76E-04
15312	1.77E-04
15313	1.76E-04
15314	1.75E-04
15315	1.73E-04
15316	1.73E-04
15317	1.74E-04
15318	1.74E-04
15319	1.72E-04
15320	1.71E-04
15321	1.72E-04
15322	1.72E-04
15323	1.70E-04
15324	1.70E-04
15325	1.70E-04
15326	1.69E-04
15327	1.68E-04
15328	1.67E-04
15329	1.68E-04
15330	1.67E-04
15331	1.66E-04
15332	1.65E-04
15333	1.64E-04
15334	1.64E-04
15335	1.64E-04
15336	1.63E-04
15337	1.60E-04
15338	1.60E-04
15339	1.61E-04
15340	1.61E-04
15341	1.58E-04
15342	1.57E-04
15343	1.57E-04
15344	1.58E-04
15345	1.56E-04
15346	1.54E-04
15347	1.54E-04
15348	1.55E-04
15349	1.53E-04
15350	1.52E-04
15351	1.52E-04
15352	1.52E-04
15353	1.51E-04
15354	1.51E-04
15355	1.50E-04
15356	1.50E-04
15357	1.49E-04
15358	1.50E-04
15359	1.49E-04
15360	1.48E-04
15361	1.49E-04
15362	1.50E-04
15363	1.49E-04
15364	1.48E-04
15365	1.49E-04
15366	1.50E-04
15367	1.50E-04
15368	1.50E-04
15369	1.50E-04
15370	1.51E-04
15371	1.52E-04
15372	1.52E-04
15373	1.51E-04
15374	1.52E-04
15375	1.54E-04
15376	1.54E-04
15377	1.53E-04
15378	1.53E-04
15379	1.57E-04
15380	1.57E-04
15381	1.55E-04
15382	1.55E-04
15383	1.58E-04
15384	1.60E-04
15385	1.58E-04
15386	1.58E-04
15387	1.59E-04
15388	1.60E-04
15389	1.60E-04
15390	1.60E-04
15391	1.60E-04
15392	1.61E-04
15393	1.61E-04
15394	1.60E-04
15395	1.61E-04
15396	1.62E-04
15397	1.62E-04
15398	1.60E-04
15399	1.60E-04
15400	1.62E-04
15401	1.63E-04
15402	1.60E-04
15403	1.59E-04
15404	1.60E-04
15405	1.62E-04
15406	1.61E-04
15407	1.60E-04
15408	1.59E-04
15409	1.60E-04
15410	1.61E-04
15411	1.60E-04
15412	1.59E-04
15413	1.58E-04
15414	1.59E-04
15415	1.59E-04
15416	1.58E-04
15417	1.58E-04
15418	1.59E-04
15419	1.58E-04
15420	1.57E-04
15421	1.58E-04
15422	1.59E-04
15423	1.59E-04
15424	1.57E-04
15425	1.57E-04
15426	1.59E-04
15427	1.60E-04
15428	1.58E-04
15429	1.56E-04
15430	1.58E-04
15431	1.60E-04
15432	1.58E-04
15433	1.57E-04
15434	1.58E-04
15435	1.60E-04
15436	1.59E-04
15437	1.56E-04
15438	1.58E-04
15439	1.60E-04
15440	1.59E-04
15441	1.56E-04
15442	1.57E-04
15443	1.59E-04
15444	1.59E-04
15445	1.57E-04
15446	1.56E-04
15447	1.57E-04
15448	1.59E-04
15449	1.57E-04
15450	1.55E-04
15451	1.56E-04
15452	1.57E-04
15453	1.56E-04
15454	1.55E-04
15455	1.54E-04
15456	1.55E-04
15457	1.55E-04
15458	1.54E-04
15459	1.52E-04
15460	1.53E-04
15461	1.54E-04
15462	1.53E-04
15463	1.51E-04
15464	1.51E-04
15465	1.51E-04
15466	1.51E-04
15467	1.51E-04
15468	1.50E-04
15469	1.49E-04
15470	1.49E-04
15471	1.50E-04
15472	1.49E-04
15473	1.48E-04
15474	1.48E-04
15475	1.48E-04
15476	1.48E-04
15477	1.48E-04
15478	1.47E-04
15479	1.47E-04
15480	1.47E-04
15481	1.47E-04
15482	1.46E-04
15483	1.46E-04
15484	1.46E-04
15485	1.46E-04
15486	1.45E-04
15487	1.46E-04
15488	1.46E-04
15489	1.46E-04
15490	1.46E-04
15491	1.45E-04
15492	1.45E-04
15493	1.46E-04
15494	1.46E-04
15495	1.45E-04
15496	1.44E-04
15497	1.44E-04
15498	1.46E-04
15499	1.46E-04
15500	1.44E-04
15501	1.43E-04
15502	1.44E-04
15503	1.45E-04
15504	1.45E-04
15505	1.43E-04
15506	1.42E-04
15507	1.43E-04
15508	1.45E-04
15509	1.43E-04
15510	1.41E-04
15511	1.43E-04
15512	1.44E-04
15513	1.42E-04
15514	1.41E-04
15515	1.42E-04
15516	1.42E-04
15517	1.41E-04
15518	1.40E-04
15519	1.40E-04
15520	1.41E-04
15521	1.40E-04
15522	1.39E-04
15523	1.38E-04
15524	1.38E-04
15525	1.39E-04
15526	1.38E-04
15527	1.37E-04
15528	1.37E-04
15529	1.36E-04
15530	1.36E-04
15531	1.36E-04
15532	1.35E-04
15533	1.34E-04
15534	1.33E-04
15535	1.33E-04
15536	1.32E-04
15537	1.32E-04
15538	1.31E-04
15539	1.30E-04
15540	1.29E-04
15541	1.29E-04
15542	1.29E-04
15543	1.28E-04
15544	1.27E-04
15545	1.26E-04
15546	1.25E-04
15547	1.24E-04
15548	1.24E-04
15549	1.23E-04
15550	1.22E-04
15551	1.20E-04
15552	1.20E-04
15553	1.20E-04
15554	1.19E-04
15555	1.17E-04
15556	1.16E-04
15557	1.15E-04
15558	1.15E-04
15559	1.15E-04
15560	1.13E-04
15561	1.12E-04
15562	1.11E-04
15563	1.12E-04
15564	1.11E-04
15565	1.09E-04
15566	1.08E-04
15567	1.08E-04
15568	1.07E-04
15569	1.06E-04
15570	1.06E-04
15571	1.05E-04
15572	1.04E-04
15573	1.03E-04
15574	1.03E-04
15575	1.04E-04
15576	1.03E-04
15577	1.02E-04
15578	1.01E-04
15579	1.01E-04
15580	1.01E-04
15581	1.01E-04
15582	9.93E-05
15583	9.84E-05
15584	9.93E-05
15585	9.99E-05
15586	9.88E-05
15587	9.74E-05
15588	9.75E-05
15589	9.83E-05
15590	9.79E-05
15591	9.69E-05
15592	9.69E-05
15593	9.71E-05
15594	9.67E-05
15595	9.63E-05
15596	9.62E-05
15597	9.65E-05
15598	9.63E-05
15599	9.59E-05
15600	9.56E-05
15601	9.57E-05
15602	9.58E-05
15603	9.63E-05
15604	9.60E-05
15605	9.52E-05
15606	9.51E-05
15607	9.63E-05
15608	9.68E-05
15609	9.59E-05
15610	9.54E-05
15611	9.62E-05
15612	9.70E-05
